rev_Mean;mou_Mean;totmrc_Mean;da_Mean;ovrmou_Mean;ovrrev_Mean;vceovr_Mean;datovr_Mean;roam_Mean;change_mou;change_rev;drop_vce_Mean;drop_dat_Mean;blck_vce_Mean;blck_dat_Mean;unan_vce_Mean;unan_dat_Mean;plcd_vce_Mean;plcd_dat_Mean;recv_vce_Mean;recv_sms_Mean;comp_vce_Mean;comp_dat_Mean;custcare_Mean;ccrndmou_Mean;cc_mou_Mean;inonemin_Mean;threeway_Mean;mou_cvce_Mean;mou_cdat_Mean;mou_rvce_Mean;owylis_vce_Mean;mouowylisv_Mean;iwylis_vce_Mean;mouiwylisv_Mean;peak_vce_Mean;peak_dat_Mean;mou_peav_Mean;mou_pead_Mean;opk_vce_Mean;opk_dat_Mean;mou_opkv_Mean;mou_opkd_Mean;drop_blk_Mean;attempt_Mean;complete_Mean;callfwdv_Mean;callwait_Mean;churn;months;uniqsubs;actvsubs;new_cell;crclscod;asl_flag;totcalls;totmou;totrev;adjrev;adjmou;adjqty;avgrev;avgmou;avgqty;avg3mou;avg3qty;avg3rev;avg6mou;avg6qty;avg6rev;prizm_social_one;area;dualband;refurb_new;hnd_price;phones;models;hnd_webcap;truck;rv;ownrent;lor;dwlltype;marital;adults;infobase;income;numbcars;HHstatin;dwllsize;forgntvl;ethnic;kid0_2;kid3_5;kid6_10;kid11_15;kid16_17;creditcd;eqpdays;Customer_ID
80,12;275,75;74,99;4,455;0,0;0,0;0,0;0,0;0,0;-59,75;-1,17;4,0;0,0;2,666666667;0,0;11,66666667;0,0;97,66666667;0,0;8,333333333;0,0;80,33333333;0,0;0,0;0,0;0,0;3,666666667;0,0;168,8733333;0,0;16,35;17,0;18,91;3,333333333;10,59;60,66666667;0,0;127,16;0,0;27,0;0,0;58,06333333;0,0;6,666666667;97,66666667;80,33333333;0,0;3,333333333;1;12;2;1;N;CA;N;1240;3733,0;933,77;785,4;3469,0;1182;78,54;346,9;118,2;296;106;80;351,0;118,0;81,0;U;CENTRAL/SOUTH TEXAS AREA;Y;R;29,98999023;1,0;1,0;WCMB;1,0;1,0;O;10,0;S;M;5,0;M;9,0;1,0;I;A;0,0;N;U;U;U;U;U;Y;352,0;1054673
62,425;1865,25;67,49;0,0;29,0;11,6;11,6;0,0;0,835;-131,25;-12,035;17,66666667;0,0;1,333333333;0,0;133,0;0,0;445,0;0,0;156,6666667;0,0;295,3333333;0,0;13,0;20,0;12,76;86,33333333;3,666666667;1203,98;0,0;589,48;75,0;278,08;32,0;209,3033333;125,6666667;0,0;361,5933333;0,0;275,6666667;0,0;1431,866667;0,0;19,0;445,0;295,3333333;0,0;1,333333333;0;10;1;1;U;AA;N;2613;14125,0;623,89;556,81;14116,0;2611;61,87;1568,44;290,11;1909;389;67;1748,0;342,0;69,0;C;NEW ENGLAND AREA;T;N;99,98999023;2,0;2,0;WCMB;0,0;0,0;R;7,0;;S;1,0;M;2,0;1,0;C;;0,0;N;U;U;U;Y;Y;Y;190,0;1071700
53,88;264,75;29,99;0,2475;56,0;22,3925;22,1;0,2925;0,0;-264,75;-23,89;1,333333333;0,0;0,0;0,0;41,0;0,0;107,0;0,666666667;43,0;0,0;65,33333333;0,666666667;3,333333333;32,0;30,24;13,33333333;1,666666667;129,2166667;0,173333333;144,0166667;1,333333333;0,583333333;0,666666667;0,51;56,33333333;0,666666667;148,9333333;0,173333333;49,66666667;0,0;124,3;0,0;1,333333333;107,6666667;66,0;0,0;0,0;1;10;1;1;U;A;N;1301;3366,0;568,52;503,0;3366,0;1301;55,89;374,0;144,56;353;119;62;329,0;119,0;48,0;C;GREAT LAKES AREA;T;N;99,98999023;2,0;2,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;U;U;U;U;U;U;N;187,0;1087946
12,4975;9,75;5,0;0,2475;7,25;7,25;7,25;0,0;0,0;-6,75;-4,4975;0,333333333;0,0;0,333333333;0,0;1,333333333;0,0;6,666666667;0,0;0,0;0,0;4,666666667;0,0;0,0;0,0;0,0;0,0;0,0;4,16;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;3,32;0,0;1,666666667;0,0;0,84;0,0;0,666666667;6,666666667;4,666666667;0,0;0,0;1;36;2;1;N;B;N;331;1060,0;646,73;620,13;1060,0;331;17,72;30,29;9,46;12;6;14;12,0;5,0;15,0;S;SOUTH FLORIDA AREA;Y;N;199,9899902;2,0;2,0;WCMB;0,0;0,0;R;1,0;M;S;1,0;M;3,0;;C;J;0,0;N;U;U;U;U;U;Y;196,0;1005632
181,855;2519,5;84,99;0,99;410,5;102,625;102,625;0,0;0,0;283,5;28,885;18,66666667;0,0;17,0;0,0;52,0;0,0;467,6666667;0,0;293,0;0,0;389,0;0,0;0,666666667;1,0;0,753333333;102,3333333;1,0;1005,123333;0,0;955,4;122,6666667;146,4566667;59,33333333;161,2766667;377,3333333;0,0;1086,69;0,0;295,3333333;0,0;873,8333333;0,0;35,66666667;467,6666667;389,0;0,0;18,0;1;38;2;2;N;C;N;14094;37323,0;3669,71;3566,89;36825,0;13818;99,08;1022,92;383,83;2425;671;172;2128,0;645,0;161,0;S;DALLAS AREA;Y;N;199,9899902;6,0;4,0;WCMB;0,0;0,0;;1,0;M;U;3,0;M;5,0;2,0;;J;0,0;N;U;U;U;U;U;N;546,0;1004361
59,8775;1564,0;60,15;0,7425;18,5;6,485;6,3875;0,0975;0,0;-259,0;26,3025;3,666666667;0,0;8,333333333;0,0;69,0;0,0;255,0;0,666666667;89,66666667;0,0;175,6666667;0,666666667;10,33333333;22,66666667;16,72666667;26,33333333;0,333333333;921,7233333;0,066666667;616,3166667;55,66666667;147,6066667;20,0;224,14;111,6666667;0,0;333,93;0,0;151,6666667;0,666666667;1204,113333;0,066666667;12,0;255,6666667;176,3333333;0,0;2,0;0;24;1;1;U;CA;N;4886;23431,0;1358,81;1302,12;23412,0;4882;56,61;1017,91;212,26;1650;276;51;1582,0;264,0;50,0;S;HOUSTON AREA;Y;R;99,98999023;8,0;2,0;WCMB;0,0;0,0;O;13,0;S;S;3,0;M;4,0;2,0;I;A;0,0;U;U;U;U;U;U;Y;215,0;1033698
29,795;167,25;39,345;0,0;0,0;0,0;0,0;0,0;0,0;41,75;1,995;2,0;0,0;4,666666667;0,0;21,66666667;0,0;82,0;0,0;27,0;0,0;54,0;0,0;3,666666667;6,0;3,25;14,33333333;0,0;70,64666667;0,0;47,91;1,333333333;0,553333333;1,333333333;1,523333333;55,33333333;0,0;73,88;0,0;25,0;0,0;44,67666667;0,0;6,666666667;82,0;54,0;0,0;0,0;0;25;1;1;U;GA;N;3667;7517,0;926,22;886,57;7485,0;3644;36,94;311,88;151,83;153;67;29;136,0;53,0;35,0;C;HOUSTON AREA;N;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;O;3,0;M;A;6,0;M;6,0;1,0;;C;0,0;O;U;U;U;U;Y;Y;230,0;1022828
82,815;321,0;45,96;0,7425;0,0;0,0;0,0;0,0;0,0;-321,0;-82,815;2,333333333;0,0;6,0;0,0;14,33333333;0,0;61,0;0,0;18,66666667;0,0;39,66666667;0,0;2,0;20,66666667;19,47666667;13,0;0,333333333;165,5833333;0,0;13,62666667;13,66666667;7,746666667;0,0;0,0;40,33333333;0,0;77,50666667;0,0;16,66666667;0,0;101,7033333;0,0;8,333333333;61,0;39,66666667;0,0;0,333333333;0;13;2;1;U;EA;N;1646;7592,0;1607,93;1527,95;7568,0;1635;127,33;630,67;136,25;428;69;110;529,0;85,0;131,0;U;SOUTH FLORIDA AREA;Y;N;59,98999023;1,0;1,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;J;U;U;U;U;U;N;397,0;1057032
50,655;515,0;59,99;0,2475;0,0;0,0;0,0;0,0;0,4175;-33,0;-0,665;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;12;2;1;U;AA;N;1237;5942,0;726,19;641,21;5905,0;1234;58,29;536,82;112,18;526;118;51;567,0;120,0;54,0;;NEW ENGLAND AREA;Y;N;149,9899902;1,0;1,0;WCMB;;;;;;;;;;;;;;;;;;;;;340,0;1074401
22,875;467,25;18,3875;0,2475;29,25;10,2375;10,2375;0,0;1,1275;-467,25;-39,325;2,0;0,0;0,666666667;0,0;32,0;0,0;107,6666667;0,0;61,33333333;0,0;73,66666667;0,0;1,333333333;1,666666667;1,11;54,33333333;0,0;54,46333333;0,0;24,26666667;3,666666667;2,996666667;0,0;0,0;53,66666667;0,0;47,23;0,0;48,33333333;0,0;31,5;0,0;2,666666667;107,6666667;73,66666667;0,0;0,0;1;22;1;1;U;AA;N;6261;9535,0;773,73;743,73;9205,0;6070;43,75;541,47;357,06;623;419;36;696,0;464,0;39,0;U;NEW YORK CITY AREA;Y;N;149,9899902;4,0;4,0;WCMB;0,0;0,0;O;12,0;M;M;1,0;M;3,0;;C;C;0,0;J;U;U;Y;U;U;Y;165,0;1041444
150,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,66666667;0,0;5,0;0,0;59,33333333;0,0;339,3333333;0,0;65,66666667;0,0;251,6666667;0,0;1,0;2,333333333;1,666666667;32,33333333;1,0;240,44;0,0;110,2766667;64,0;57,62666667;6,333333333;10,36;181,6666667;0,0;220,1166667;0,0;121,6666667;0,0;130,6;0,0;32,66666667;339,3333333;251,6666667;0,0;3,333333333;0;31;1;1;U;BA;N;14458;27302,0;2169,87;2152,62;26963,0;14248;102,51;1283,95;678,48;1382;671;87;1287,0;624,0;94,0;U;LOS ANGELES AREA;N;N;129,9899902;7,0;5,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;G;U;U;U;U;U;N;307,0;1099868
51,2275;101,25;49,99;1,2375;0,0;0,0;0,0;0,0;0,0;-62,25;-1,2375;0,333333333;0,0;10,33333333;0,0;12,33333333;0,0;60,0;0,0;2,666666667;0,0;37,0;0,0;0,0;0,0;0,0;1,666666667;0,0;65,52;0,0;4,263333333;5,333333333;2,67;0,0;0,0;24,0;0,0;44,42333333;0,0;15,66666667;0,0;25,36;0,0;10,66666667;60,0;37,0;0,0;0,0;0;27;1;1;N;A;N;2278;4012,0;1362,6;1275,95;3887,0;2220;51,04;155,48;88,8;122;53;52;145,0;64,0;52,0;C;CHICAGO AREA;Y;N;59,98999023;1,0;1,0;WCMB;1,0;1,0;O;5,0;S;M;2,0;M;5,0;;C;A;0,0;J;U;U;U;U;U;Y;810,0;1015027
12,175;103,5;10,0;0,0;6,0;2,175;2,175;0,0;0,0;-49,5;4,225;0,666666667;0,0;6,0;0,0;1,666666667;0,0;38,0;0,0;8,333333333;0,0;29,66666667;0,0;0,0;0,0;0,0;5,0;0,0;37,80333333;0,0;11,93666667;7,0;4,326666667;4,666666667;4,803333333;24,33333333;0,0;38,51333333;0,0;13,66666667;0,0;11,22666667;0,0;6,666666667;38,0;29,66666667;0,0;0,333333333;1;9;5;3;U;A;N;351;747,0;109,34;97,52;718,0;335;13,93;102,57;47,86;120;54;11;106,0;50,0;13,0;S;ATLANTIC SOUTH AREA;Y;R;9,989997864;1,0;1,0;;0,0;0,0;O;13,0;S;M;2,0;M;7,0;1,0;C;A;0,0;G;U;U;U;U;U;Y;263,0;1083051
27,6525;121,0;33,7425;0,0;0,0;0,0;0,0;0,0;1,41;-51,0;-23,8925;2,666666667;0,0;2,0;0,0;7,333333333;0,0;49,33333333;0,0;0,333333333;0,0;37,33333333;0,0;0,0;0,0;0,0;0,0;0,333333333;77,00666667;0,0;1,173333333;1,0;1,973333333;0,0;0,0;20,0;0,0;52,90666667;0,0;17,66666667;0,0;25,27333333;0,0;4,666666667;49,33333333;37,33333333;0,0;0,0;1;7;1;1;U;CA;Y;444;1495,0;331,49;311,33;1473,0;437;51,89;245,5;72,83;138;52;36;246,0;73,0;52,0;R;NORTH FLORIDA AREA;T;R;59,98999023;2,0;2,0;WCMB;1,0;0,0;O;9,0;S;M;2,0;M;4,0;1,0;;A;0,0;P;Y;U;U;U;U;N;171,0;1094160
23,7425;879,0;30,4775;0,495;1,75;0,6825;0,0;0,6825;0,0;-879,0;-81,8025;19,0;0,333333333;37,33333333;0,0;86,0;0,0;435,3333333;0,666666667;194,3333333;0,0;302,3333333;0,333333333;11,33333333;53,66666667;47,45;106,0;0,0;339,4033333;0,323333333;279,91;69,33333333;41,65333333;23,33333333;53,01;187,3333333;0,0;244,74;0,0;300,0;0,333333333;374,5766667;0,323333333;56,66666667;436,0;302,6666667;0,0;4,333333333;0;22;3;2;N;B;N;10621;19925,0;1190,13;1124,74;19533,0;10380;56,24;976,65;519,0;1172;589;51;1255,0;637,0;57,0;C;HOUSTON AREA;Y;N;129,9899902;2,0;2,0;WCMB;1,0;0,0;O;7,0;M;M;6,0;M;4,0;1,0;C;B;0,0;H;U;U;U;U;Y;Y;264,0;1035295
43,99;1048,75;49,99;0,0;0,0;0,0;0,0;0,0;0,0;-269,75;0,0;15,0;0,0;15,66666667;0,0;179,0;0,0;549,0;0,0;345,3333333;0,0;344,3333333;0,0;25,0;50,33333333;37,28333333;253,3333333;0,333333333;319,5;0,0;319,8766667;17,66666667;6,623333333;41,33333333;46,85666667;241,3333333;0,0;199,25;0,0;442,0;0,0;440,13;0,0;30,66666667;549,0;344,3333333;0,0;12,33333333;0;7;1;1;U;Z4;Y;3654;6030,0;358,41;279,43;6028,0;3652;46,57;1004,67;608,67;1139;685;44;1005,0;609,0;47,0;U;OHIO AREA;T;N;99,98999023;3,0;2,0;WCMB;0,0;0,0;O;2,0;S;S;2,0;M;1,0;;C;A;0,0;Z;U;U;U;U;U;Y;52,0;1096640
50,345;173,0;50,0;0,2475;0,25;0,0975;0,0;0,0975;0,0;132,0;-0,345;2,666666667;0,0;0,0;0,0;37,66666667;0,0;79,66666667;0,333333333;23,66666667;0,0;39,33333333;0,333333333;0,0;0,0;0,0;13,0;0,0;53,33666667;0,1;37,37666667;11,66666667;6,853333333;0,333333333;1,0;26,0;0,333333333;46,57666667;0,1;29,33333333;0,0;44,13666667;0,0;2,666666667;80,0;39,66666667;0,0;0,0;1;20;1;1;U;ZA;N;3259;6802,0;1019,01;967,29;6802,0;3259;50,91;358,0;171,53;129;66;50;143,0;66,0;50,0;S;CALIFORNIA NORTH AREA;Y;N;79,98999023;1,0;1,0;WCMB;0,0;0,0;;1,0;M;B;1,0;M;2,0;;A;C;0,0;H;U;U;U;U;U;N;589,0;1040579
47,96;444,25;35,0;0,495;40,5;12,15;12,15;0,0;0,0;-1,25;1,14;5,666666667;0,0;3,333333333;0,0;20,33333333;0,0;155,6666667;0,0;79,66666667;0,0;128,3333333;0,0;0,0;0,0;0,0;36,66666667;0,0;142,8866667;0,0;157,0233333;37,0;28,30333333;1,333333333;7,34;97,66666667;0,0;145,3466667;0,0;108,3333333;0,0;154,5633333;0,0;9,0;155,6666667;128,3333333;0,0;3,666666667;1;43;1;1;Y;B;N;8742;16828,11;1913,12;1868,04;16762,11;8712;44,48;399,1;207,43;445;253;48;429,0;250,0;49,0;U;SOUTH FLORIDA AREA;N;N;29,98999023;4,0;3,0;WC;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;500,0;1001211
59,99;231,25;79,99;0,0;0,0;0,0;0,0;0,0;0,0;-54,25;0,0;5,333333333;0,0;0,666666667;0,0;18,33333333;0,0;101,0;0,0;23,66666667;0,0;77,0;0,0;0,333333333;0,333333333;0,076666667;17,33333333;0,0;137,4833333;0,0;21,49666667;24,0;22,14333333;10,66666667;15,98666667;52,0;0,0;48,75666667;0,0;39,33333333;0,0;110,2233333;0,0;6,0;101,0;77,0;0,0;0,0;0;9;2;2;U;BA;N;916;2278,0;588,47;507,59;2250,0;898;63,45;281,25;112,25;249;94;60;291,0;111,0;64,0;S;NEW YORK CITY AREA;Y;N;199,9899902;1,0;1,0;WCMB;0,0;0,0;O;3,0;S;M;5,0;M;6,0;1,0;C;A;1,0;B;U;Y;U;U;U;Y;267,0;1081742
97,2575;1082,5;58,5375;0,0;28,25;11,295;11,1;0,195;0,0;-29,5;-14,0975;20,33333333;0,0;0,666666667;0,0;72,66666667;0,0;299,6666667;0,333333333;56,33333333;0,0;209,6666667;0,333333333;17,66666667;99,0;88,96333333;32,66666667;1,0;717,4766667;0,423333333;152,7;85,33333333;22,93666667;0,333333333;0,833333333;137,3333333;0,0;561,8166667;0,0;100,0;0,333333333;308,3633333;0,423333333;21,0;300,0;210,0;0,0;0,0;1;21;1;1;Y;ZA;N;4743;21589,0;1757,3;1693,44;21497,0;4717;84,67;1074,85;235,85;1092;253;102;1278,0;277,0;90,0;;NEW YORK CITY AREA;Y;N;199,9899902;2,0;1,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;H;U;U;U;U;U;N;638,0;1041736
54,67;283,25;50,0;0,0;0,0;0,0;0,0;0,0;1,42;-222,25;-1,42;1,0;0,0;0,333333333;0,0;12,0;0,0;38,66666667;0,0;17,33333333;0,0;25,66666667;0,0;0,0;0,0;0,0;11,66666667;0,0;65,77;0,0;18,02333333;15,33333333;17,58333333;1,333333333;1,716666667;14,33333333;0,0;32,26333333;0,0;18,33333333;0,0;51,53;0,0;1,333333333;38,66666667;25,66666667;0,0;0,0;0;24;1;1;U;AA;N;2804;7903,0;1556,78;1459,01;7739,0;2718;66,32;351,77;123,55;357;85;55;218,0;54,0;56,0;C;CALIFORNIA NORTH AREA;Y;R;29,98999023;3,0;2,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;U;U;U;U;U;U;N;510,0;1020504
87,4675;1273,0;59,99;6,435;63,5;19,095;18,9;0,195;3,2;193,0;-3,8475;11,66666667;0,0;2,333333333;0,0;96,0;0,0;400,0;0,333333333;187,3333333;0,0;295,3333333;0,333333333;1,333333333;4,333333333;3,733333333;95,66666667;0,0;597,6666667;0,083333333;436,2;65,66666667;74,38;10,33333333;29,37666667;208,6666667;0,333333333;402,9233333;0,083333333;232,6666667;0,0;630,9433333;0,0;14,0;400,3333333;295,6666667;0,0;7,666666667;1;11;1;1;U;AA;N;4121;12135,0;1227,43;1146,46;12102,0;4110;114,65;1210,2;411,0;1209;361;89;1285,0;396,0;123,0;S;GREAT LAKES AREA;N;N;129,9899902;2,0;2,0;WCMB;;;;;;;;;;;;;;;;;;;;;115,0;1066081
28,5;97,75;30,0;0,0;0,0;0,0;0,0;0,0;0,0;-25,75;0,0;1,333333333;0,0;0,333333333;0,0;14,33333333;0,0;56,66666667;0,0;1,666666667;0,0;40,66666667;0,0;0,0;0,0;0,0;1,0;0,0;58,83;0,0;2,4;1,333333333;2,123333333;0,333333333;0,033333333;38,33333333;0,0;57,59;0,0;4,0;0,0;3,64;0,0;1,666666667;56,66666667;40,66666667;0,0;0,0;0;31;1;1;U;A;N;1697;3684,0;947,38;886,43;3562,0;1655;31,66;127,21;59,11;106;45;29;103,0;51,0;31,0;S;MIDWEST AREA;Y;N;149,9899902;3,0;3,0;WCMB;0,0;0,0;O;7,0;S;U;2,0;M;6,0;;C;A;0,0;S;U;U;U;U;U;Y;680,0;1009327
34,99;127,25;44,99;0,0;0,0;0,0;0,0;0,0;0,0;54,75;0,0;1,0;0,0;1,666666667;0,0;5,0;0,0;36,33333333;0,0;15,66666667;0,0;28,66666667;0,0;0,0;0,0;0,0;9,333333333;0,0;46,11;0,0;21,58333333;10,0;8,953333333;1,666666667;1,14;25,0;0,0;42,97333333;0,0;19,33333333;0,0;24,72;0,0;2,666666667;36,33333333;28,66666667;0,0;0,0;0;25;2;2;U;AA;N;1841;3697,0;951,96;920,96;3697,0;1841;38,37;154,04;76,71;109;51;35;117,0;55,0;35,0;C;HOUSTON AREA;Y;N;129,9899902;1,0;1,0;WCMB;0,0;0,0;O;8,0;S;A;2,0;M;6,0;1,0;I;A;0,0;O;U;U;U;U;U;Y;747,0;1028814
104,55;1665,0;84,99;1,7325;110,25;27,6325;27,4375;0,195;0,195;1090,0;85,92;3,0;0,0;1,0;0,0;42,33333333;0,0;270,0;0,333333333;28,33333333;0,0;223,6666667;0,333333333;0,0;0,0;0,0;13,0;0,0;1270,703333;0,46;93,27333333;16,33333333;26,66333333;5,0;8,346666667;129,6666667;0,333333333;520,75;0,46;122,3333333;0,0;843,2266667;0,0;4,0;270,3333333;224,0;0,0;3,666666667;1;14;4;2;U;A;N;4662;23779,0;1866,18;1770,07;23779,0;4662;136,16;1829,15;358,62;1302;211;76;1356,0;269,0;83,0;;DALLAS AREA;Y;N;59,98999023;2,0;2,0;WCMB;1,0;1,0;O;15,0;S;M;4,0;M;8,0;3,0;C;A;0,0;J;U;U;U;U;Y;Y;420,0;1061509
78,0;883,25;59,99;0,495;45,75;18,3;18,3;0,0;9,215;71,75;-0,36;2,333333333;0,0;5,0;0,0;57,33333333;0,0;252,0;0,0;173,6666667;0,0;188,6666667;0,0;0,666666667;1,0;0,67;94,33333333;0,0;278,2233333;0,0;329,6733333;58,66666667;43,21;14,66666667;48,66666667;166,0;0,0;332,6;0,0;154,0;0,0;275,2966667;0,0;7,333333333;252,0;188,6666667;0,0;4,0;1;49;1;1;N;BA;N;8862;18813,0;2424,03;2231,48;18743,0;8828;48,51;407,46;191,91;859;351;78;941,0;390,0;69,0;S;HOUSTON AREA;Y;R;129,9899902;4,0;4,0;WCMB;0,0;0,0;;;;A;3,0;M;;;;;0,0;F;U;U;U;U;U;N;307,0;1001414
440,69;1377,25;49,99;0,0;976,75;390,7;390,7;0,0;0,0;587,75;234,5;22,0;0,0;21,66666667;0,0;140,0;0,0;364,3333333;0,0;280,3333333;0,0;192,3333333;0,0;0,0;0,0;0,0;126,0;0,0;261,3666667;0,0;674,35;84,66666667;66,95666667;80,0;130,82;188,6666667;0,0;464,6733333;0,0;272,3333333;0,0;471,0433333;0,0;43,66666667;364,3333333;192,3333333;0,0;2,0;1;28;2;2;N;B;N;7073;16795,0;3152,09;3081,71;16521,0;6869;128,4;688,38;286,21;1181;380;362;830,0;304,0;219,0;S;DALLAS AREA;Y;N;129,9899902;3,0;2,0;WCMB;1,0;0,0;O;1,0;S;S;2,0;M;4,0;1,0;C;A;0,0;N;U;U;U;Y;Y;Y;149,0;1012446
44,99;91,0;54,99;0,0;0,0;0,0;0,0;0,0;0,0;-28,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;19,33333333;0,0;0,0;0,0;12,33333333;0,0;0,0;0,0;0,0;0,0;0,333333333;43,49;0,0;0,0;0,666666667;0,786666667;0,0;0,0;3,666666667;0,0;18,10666667;0,0;8,666666667;0,0;25,38333333;0,0;0,0;19,33333333;12,33333333;0,0;0,0;0;11;2;1;U;AA;N;280;1563,0;486,31;406,53;1473,0;262;45,17;163,67;29,11;100;22;45;159,0;27,0;45,0;R;DC/MARYLAND/VIRGINIA AREA;N;N;29,98999023;1,0;1,0;WCMB;0,0;0,0;O;8,0;S;M;2,0;M;5,0;;C;A;1,0;S;U;U;U;Y;Y;Y;327,0;1089751
14,3075;230,0;10,0;0,495;15,25;3,8125;3,8125;0,0;0,0;-108,0;-1,8075;5,0;0,0;0,333333333;0,0;16,33333333;0,0;104,0;0,0;41,33333333;0,0;83,0;0,0;0,666666667;2,0;1,473333333;23,66666667;0,0;104,77;0,0;65,73666667;24,66666667;26,02666667;13,0;29,06;59,33333333;0,0;87,65333333;0,0;58,0;0,0;82,85333333;0,0;5,333333333;104,0;83,0;0,0;0,333333333;0;25;4;3;Y;A;N;1411;3512,0;693,59;627,46;3384,0;1353;26,14;141,0;56,38;266;120;15;174,0;78,0;14,0;S;PHILADELPHIA AREA;Y;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;O;3,0;S;M;5,0;M;8,0;3,0;I;A;0,0;I;U;U;U;U;U;Y;47,0;1018135
43,025;178,25;49,99;2,2275;0,0;0,0;0,0;0,0;0,8075;-64,25;-3,035;1,0;0,0;1,0;0,0;9,333333333;0,0;69,33333333;0,0;9,0;0,0;58,66666667;0,0;0,0;0,0;0,0;4,0;0,0;97,37333333;0,0;21,59333333;6,333333333;9,706666667;0,0;0,0;44,0;0,0;89,83;0,0;23,0;0,0;29,13666667;0,0;2,0;69,33333333;58,66666667;0,0;0,0;0;7;2;1;U;AA;N;385;925,0;281,49;215,74;867,0;365;43,15;173,4;73,0;200;79;44;;;;T;HOUSTON AREA;Y;N;149,9899902;1,0;1,0;WCMB;1,0;0,0;O;6,0;S;U;2,0;M;7,0;;;A;0,0;P;U;U;U;U;U;N;196,0;1094900
78,68;1885,0;102,41;0,0;47,5;11,875;11,875;0,0;0,0;334,0;1,56;2,666666667;0,0;37,33333333;0,0;178,0;0,0;629,3333333;0,0;160,0;0,0;413,0;0,0;19,66666667;73,0;62,06333333;86,33333333;13,66666667;946,55;0,0;387,73;71,0;61,83333333;41,0;80,88666667;419,0;0,0;802,9866667;0,0;151,6666667;0,0;531,2966667;0,0;40,0;629,3333333;413,0;0,0;16,33333333;0;40;1;1;Y;EA;N;16803;44145,0;3055,57;2913,04;43537,0;16480;104,04;1554,89;588,57;1774;614;78;1593,0;548,0;78,0;;TENNESSEE AREA;Y;N;79,98999023;8,0;6,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;556,0;1002042
50,5425;661,25;31,99;0,0;32,5;11,695;8,575;3,12;0,0;-74,25;-15,0025;10,66666667;0,0;1,0;0,0;93,66666667;0,0;250,3333333;2,666666667;175,3333333;1,0;149,3333333;2,666666667;4,0;5,333333333;3,37;125,6666667;0,0;202,41;5,926666667;217,41;44,66666667;37,17666667;18,0;18,35;86,0;0,333333333;117,06;0,883333333;155,0;2,333333333;302,76;5,043333333;11,66666667;253,0;152,0;0,0;0,0;1;11;1;1;Y;AA;N;2390;5915,0;475,61;432,37;5902,0;2382;43,24;590,2;238,2;686;271;56;621,0;246,0;45,0;U;NEW YORK CITY AREA;N;N;129,9899902;1,0;1,0;WCMB;0,0;0,0;O;10,0;S;M;1,0;M;6,0;;C;A;0,0;U;U;U;U;U;Y;Y;338,0;1056600
34,99;179,0;44,99;0,0;0,0;0,0;0,0;0,0;0,0;-85,0;0,0;0,333333333;0,0;2,0;0,0;10,0;0,0;55,66666667;0,0;10,66666667;0,0;43,33333333;0,0;0,0;0,0;0,0;5,0;0,0;104,2333333;0,0;25,52333333;10,66666667;9,8;3,333333333;10,36666667;39,33333333;0,0;87,08333333;0,0;14,66666667;0,0;42,67333333;0,0;2,333333333;55,66666667;43,33333333;0,0;0,0;1;29;4;2;U;A;N;2269;6623,0;1080,61;1035,62;6568,0;2244;38,36;243,26;83,11;207;69;35;263,0;83,0;37,0;;NORTH FLORIDA AREA;Y;R;9,989997864;3,0;2,0;WC;0,0;0,0;O;11,0;S;M;2,0;M;6,0;1,0;C;A;0,0;H;U;U;U;U;U;Y;486,0;1012088
30,4375;504,0;44,99;0,0;10,0;4,0;4,0;0,0;0,195;-504,0;4,5525;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;14;1;1;U;AA;N;2566;8465,0;687,56;627,58;8465,0;2566;48,28;651,15;197,38;672;226;29;604,0;220,0;40,0;U;NEW YORK CITY AREA;Y;N;59,98999023;1,0;1,0;WCMB;1,0;0,0;O;8,0;S;M;4,0;M;6,0;1,0;;A;0,0;U;U;U;U;U;Y;Y;402,0;1074356
