months,eqpdays,change_mou,mou_mean,totmrc_mean,hnd_price,avgqty,crclscod,uniqsubs,avgrev,cluster,churn
16,490.0,-111.75,363.75,32.49,149.9899902,127.21,,2,36.56,0,1
31,128.0,-174.75,284.75,30.0,129.9899902,97.04,,2,35.67,0,1
26,794.0,-48.5,62.5,29.99,29.98999023,27.12,,1,30.12,0,1
22,470.0,-97.0,588.0,30.0,99.98999023,275.0,,1,38.57,0,1
7,87.0,-219.25,219.25,24.8325,79.98999023,191.67,,1,38.14,0,0
9,270.0,42.5,615.5,44.99,149.9899902,208.25,,1,41.16,0,1
35,520.0,-132.25,273.25,44.99,29.98999023,50.56,,2,32.55,0,1
17,122.0,-237.75,888.75,44.99,129.9899902,218.8,,2,40.59,0,0
17,520.0,1.0,54.0,10.0,79.98999023,57.31,,3,17.83,0,1
20,26.0,170.0,1681.0,109.99,99.98999023,395.94,,2,161.13,2,0
16,482.0,-36.5,511.5,49.99,29.98999023,208.47,,1,61.43,0,0
7,196.0,253.25,799.75,52.49,79.98999023,150.33,,1,44.92,0,0
11,308.0,35.5,91.5,39.99,199.9899902,26.9,,2,30.26,0,0
45,167.0,28.25,1167.75,59.99,129.9899902,329.28,,1,77.66,2,1
8,242.0,184.0,1330.0,48.865,59.98999023,475.0,,1,39.48,0,0
19,112.0,-40.0,401.0,39.99,149.9899902,172.56,,2,34.88,0,0
9,271.0,332.0,1203.0,62.49,149.9899902,150.38,,1,54.26,0,0
11,333.0,-12.5,80.5,44.99,149.9899902,59.0,,1,35.64,0,1
37,73.0,69.0,295.0,10.0,149.9899902,161.74,,2,61.61,0,1
20,596.0,-14.75,77.75,29.99,59.98999023,69.22,,1,58.57,0,1
11,12.0,-174.0,486.0,29.04,9.989997864,194.2,,2,40.38,0,1
12,356.0,6.75,58.25,10.0,59.98999023,26.36,,2,10.19,0,0
7,194.0,-442.75,1037.75,60.07,149.9899902,373.33,,1,89.61,2,0
24,167.0,-37.75,1042.75,109.98,99.98999023,1209.3,,1,165.15,2,1
27,245.0,124.5,1041.5,75.0,129.9899902,297.38,,1,109.02,2,0
20,592.0,-89.25,1802.25,59.99,9.989997864,264.74,,1,183.67,2,1
27,805.0,-0.25,113.25,10.0,79.98999023,58.84,,2,39.68,0,0
9,248.0,163.75,627.25,49.99,149.9899902,165.0,,1,69.74,0,0
17,527.0,-16.75,75.75,29.99,29.98999023,31.25,,2,30.21,0,1
11,319.0,-35.75,93.75,63.5725,199.9899902,48.1,,1,49.67,0,0
9,280.0,154.5,352.5,44.99,79.98999023,72.38,,2,35.43,0,0
13,398.0,-51.75,230.75,29.99,129.9899902,64.25,,1,39.86,0,1
18,559.0,46.0,184.0,49.99,79.98999023,61.82,,4,50.31,0,0
9,270.0,72.5,227.5,10.0,29.98999023,65.14,,2,14.55,0,0
9,268.0,-17.0,1084.0,54.8275,129.9899902,297.25,,1,60.03,0,0
11,145.0,0.0,312.3333333,23.99333333,79.98999023,126.9,,2,77.43,0,1
22,672.0,340.75,249.25,39.99,29.98999023,84.0,,2,46.82,0,0
9,250.0,-17.75,255.75,39.99,59.98999023,54.0,,1,30.45,0,0
16,500.0,-83.25,324.25,44.99,9.989997864,75.73,,2,35.47,0,0
11,329.0,131.25,336.75,10.0,149.9899902,87.9,,2,13.33,0,1
9,27.0,-38.75,812.75,50.07,99.98999023,128.25,,3,29.16,0,0
17,489.0,-68.0,152.0,59.99,129.9899902,49.07,,3,51.94,0,0
29,857.0,-23.66666667,203.6666667,48.37666667,59.98999023,100.27,,1,50.42,0,0
9,259.0,8.5,62.5,39.99,59.98999023,46.0,,2,45.33,0,0
11,318.0,-142.75,361.75,44.99,149.9899902,189.0,,2,40.97,0,1
20,611.0,-31.0,388.0,29.99,29.98999023,183.0,,1,35.34,0,0
32,972.0,-299.75,436.75,50.8775,29.98999023,73.65,,2,34.02,0,1
20,602.0,-49.25,49.25,32.49,29.98999023,39.11,,2,35.29,0,1
21,653.0,71.25,149.75,29.99,29.98999023,74.35,,1,41.79,0,1
20,184.0,69.5,429.5,34.98,199.9899902,212.68,,1,36.72,0,0
13,401.0,48.75,487.25,40.0,149.9899902,151.67,,1,40.84,0,0
18,216.0,70.75,1606.25,52.49,99.98999023,317.56,,1,76.62,2,0
19,460.0,-1.75,1.75,44.99,149.9899902,157.33,,2,76.83,0,1
9,-3.0,66.75,24.25,40.6375,129.9899902,520.0,,1,74.46,0,0
26,781.0,-107.75,411.75,33.495,59.98999023,120.38,,2,55.5,0,0
14,67.0,138.0,67.0,10.0,99.98999023,15.54,,3,21.54,0,1
13,387.0,-38.75,557.75,39.99,149.9899902,148.75,,1,48.87,0,1
49,518.0,2.25,323.75,42.0925,59.98999023,117.72,,2,41.18,0,0
18,525.0,-189.5,1016.5,59.99,59.98999023,297.88,,1,74.29,2,0
16,65.0,-204.25,276.25,50.0,129.9899902,133.8,,1,68.92,0,1
13,382.0,201.0,200.0,52.53,149.9899902,59.58,,1,47.67,0,0
29,132.0,1079.25,2978.75,80.475,199.9899902,698.14,,1,165.82,2,0
37,215.0,-23.75,788.75,35.99,99.98999023,131.61,,1,41.84,0,0
24,726.0,-0.75,0.75,5.0,59.98999023,5.61,,1,15.93,0,0
7,212.0,7.0,40.0,19.99,149.9899902,16.67,,2,26.53,0,0
24,44.0,-157.5,387.5,29.99,149.9899902,128.39,,1,79.6,0,1
20,368.0,-244.25,260.25,44.495,99.98999023,244.05,,1,85.1,2,1
22,339.0,27.5,1418.5,80.635,0.0,326.15,,1,135.35,2,0
14,410.0,208.0,279.0,39.99,29.98999023,111.92,,1,40.23,0,1
11,344.0,51.25,25.75,10.0,149.9899902,9.1,,2,10.21,0,1
7,213.0,-139.25,170.25,43.7425,149.9899902,83.33,,2,69.78,0,0
15,218.0,9.25,154.75,39.99,149.9899902,43.85,,2,32.49,0,0
12,357.0,-146.5,221.5,59.99,149.9899902,103.64,,1,51.27,0,1
13,367.0,-79.75,230.75,29.9925,29.98999023,60.33,,1,36.65,0,1
12,82.0,-64.5,228.5,39.99,199.9899902,125.18,,1,33.74,0,0
20,594.0,80.0,302.0,39.99,29.98999023,47.67,,1,31.38,0,0
16,489.0,-422.25,1522.25,59.99,59.98999023,339.4,,1,133.73,2,0
10,280.0,-149.5,289.5,10.0,29.98999023,95.0,,2,81.05,0,1
14,423.0,-89.75,90.75,39.99,149.9899902,74.62,,2,30.56,0,1
33,335.0,-109.0,717.0,59.99,129.9899902,284.25,,2,62.91,0,0
36,470.0,-30.75,449.75,34.99,29.98999023,316.91,,3,47.41,0,1
20,620.0,-38.0,202.0,42.49,29.98999023,64.68,,2,43.82,0,0
25,745.0,24.25,1028.75,82.49,59.98999023,101.65,,2,89.32,0,0
7,202.0,-159.0,1402.0,10.0,149.9899902,616.4,,2,122.83,2,0
19,574.0,-82.0,114.0,30.0,79.98999023,33.78,,1,30.48,0,1
13,374.0,256.75,329.25,40.0,79.98999023,167.67,,1,39.17,0,0
19,131.0,729.75,358.25,37.4925,99.98999023,117.63,,1,55.83,0,1
22,367.0,30.75,168.25,69.99,199.9899902,63.57,,2,51.18,0,0
26,31.0,120.0,187.0,94.99,0.0,539.0,,3,134.55,2,1
22,667.0,357.5,205.5,55.2425,79.98999023,549.92,,1,107.71,0,0
7,205.0,-2.25,1262.25,84.99,129.9899902,373.33,,1,90.62,2,0
18,527.0,9.25,46.75,44.99,149.9899902,28.06,,1,37.84,0,0
17,513.0,-61.25,227.25,39.99,149.9899902,73.38,,1,36.45,0,0
28,60.0,-6.0,163.0,28.7875,79.98999023,108.26,,2,50.69,0,0
12,352.0,-21.0,49.0,39.99,149.9899902,27.18,,1,33.47,0,0
24,356.0,97.75,534.25,57.4925,129.9899902,233.96,,2,69.82,0,0
37,343.0,168.75,822.25,45.0,29.98999023,206.22,,2,50.49,0,1
29,101.0,18.0,95.0,29.99,149.9899902,29.44,,1,33.19,0,0
15,320.0,-44.25,1119.25,59.99,149.9899902,217.36,,1,95.07,2,0
10,310.0,-130.25,147.25,39.99,129.9899902,56.0,,1,32.52,0,1
18,260.0,-1355.5,1355.5,44.33,99.98999023,456.82,,1,133.34,2,0
10,285.0,-46.75,458.75,44.99,149.9899902,43.78,,1,39.0,0,0
22,357.0,174.0,1061.0,84.99,199.9899902,303.29,,2,84.7,0,1
10,295.0,125.0,318.0,44.99,149.9899902,45.33,,1,34.04,0,0
19,352.0,-14.25,14.25,30.0,9.989997864,92.0,,1,37.89,0,1
7,204.0,61.75,298.25,10.0,99.98999023,65.33,,2,13.69,0,0
15,447.0,298.0,453.0,59.99,199.9899902,147.07,,1,53.51,0,0
18,132.0,-74.25,528.25,33.7425,129.9899902,232.47,,1,47.55,0,0
13,114.0,-31.0,180.0,10.0,9.989997864,79.83,,3,12.99,0,0
23,692.0,-48.75,110.75,32.49,9.989997864,28.33,,2,32.71,0,0
11,331.0,18.5,2014.5,59.99,149.9899902,626.7,,1,99.39,2,0
27,202.0,-150.5,229.5,42.49,99.98999023,65.42,,5,42.72,0,0
17,502.0,-220.25,1067.25,59.99,199.9899902,315.94,,1,69.06,2,0
45,1361.0,0.0,0.0,5.0,29.98999023,0.2,,1,12.77,0,0
14,398.0,-53.75,282.75,29.99,79.98999023,101.5,,2,43.4,0,0
17,139.0,182.25,1123.75,59.99,149.9899902,555.44,,1,63.27,2,1
17,509.0,0.0,0.0,45.0,59.98999023,12.07,,4,46.38,0,1
29,874.0,24.25,92.75,29.99,29.98999023,35.14,,1,31.3,0,1
37,245.0,7.25,593.75,44.99,129.9899902,147.74,,3,56.63,0,0
14,437.0,-0.25,5.25,29.99,149.9899902,3.31,,1,32.19,0,1
12,335.0,-83.0,83.0,59.99,129.9899902,146.3,,1,55.68,0,1
16,468.0,-409.0,1088.0,59.99,149.9899902,205.8,,2,90.72,2,1
8,93.0,-135.75,135.75,29.99,29.98999023,127.0,,3,39.72,0,0
11,336.0,-163.25,632.25,69.99,149.9899902,189.1,,2,55.29,0,0
25,737.0,25.75,68.25,16.99,29.98999023,26.43,,2,26.72,0,0
33,164.0,-100.0,490.0,50.0,149.9899902,196.69,,1,67.02,0,1
15,455.0,-53.75,127.75,30.0,29.98999023,50.57,,2,30.23,0,0
19,570.0,-769.25,1091.25,84.99,29.98999023,572.28,,1,109.45,2,1
12,352.0,12.75,117.25,44.99,149.9899902,89.0,,1,43.39,0,1
19,590.0,97.5,324.5,39.99,29.98999023,95.39,,1,47.21,0,1
40,520.0,-28.25,47.25,10.0,149.9899902,21.73,,2,15.51,0,0
9,211.0,-1.5,350.5,59.99,129.9899902,153.13,,1,83.43,0,0
12,370.0,-69.75,117.75,29.99,29.98999023,60.09,,2,30.52,0,0
17,501.0,6.5,7.5,43.5375,149.9899902,49.88,,1,55.06,0,1
10,317.0,-17.75,360.75,49.99,29.98999023,107.0,,2,39.34,0,1
23,691.0,-0.25,25.25,59.99,29.98999023,25.86,,3,51.3,0,0
9,245.0,-160.25,160.25,63.975,149.9899902,267.33,,1,132.25,2,0
10,314.0,8.5,29.5,10.0,9.989997864,20.78,,3,10.22,0,1
19,581.0,210.0,529.0,54.98,129.9899902,262.76,,2,74.95,0,1
8,47.0,-38.75,752.75,63.74,79.98999023,347.43,,1,77.6,2,0
28,74.0,361.5,1086.5,63.6975,499.9899902,388.59,,1,85.74,0,0
35,1053.0,-4.875,13.375,14.99,29.98999023,9.43,,1,18.87,0,1
37,251.0,-9.25,53.25,30.0,199.9899902,26.71,,1,31.32,0,1
12,97.0,-226.25,1864.25,61.8225,99.98999023,512.4,,2,110.92,2,1
16,487.0,11.5,204.5,47.0625,149.9899902,95.33,,1,41.13,0,1
9,279.0,43.25,222.75,38.3775,29.98999023,126.0,,2,29.98,0,0
12,355.0,206.25,479.75,33.7425,129.9899902,165.36,,1,36.8,0,1
9,255.0,35.5,2900.5,69.99,149.9899902,466.0,,1,121.48,2,0
23,684.0,97.5,356.5,40.07,59.98999023,193.86,,1,37.33,0,0
16,213.0,-129.75,576.75,87.4475,129.9899902,267.73,,6,102.04,2,1
32,976.0,94.5,253.5,24.99,9.989997864,109.16,,2,32.17,0,1
11,336.0,-168.25,1051.25,46.28,29.98999023,244.2,,1,42.45,0,0
15,434.0,-121.75,121.75,17.4975,29.98999023,61.54,,2,52.06,0,0
13,379.0,-44.0,355.0,29.99,9.989997864,77.5,,1,43.19,0,0
20,595.0,24.25,456.75,39.99,149.9899902,195.84,,1,54.05,0,0
13,5.0,1346.75,970.25,30.0,59.98999023,84.0,,1,41.83,0,1
24,343.0,221.25,494.75,29.99,149.9899902,149.32,,1,110.7,0,1
27,818.0,-47.0,273.0,50.0,29.98999023,62.38,,3,56.33,0,1
17,303.0,-9.0,11.0,16.99,99.98999023,5.07,,1,17.4,0,0
13,402.0,-241.0,422.0,49.99,129.9899902,143.58,,3,55.79,0,1
9,284.0,65.75,118.25,39.99,199.9899902,22.63,,1,30.66,0,0
11,123.0,-145.5,661.5,69.99,129.9899902,236.0,,1,57.94,0,0
12,109.0,-161.25,1537.25,56.2425,199.9899902,998.27,,1,97.93,2,0
14,412.0,-77.25,394.25,39.99,29.98999023,99.08,,2,42.8,0,1
33,997.0,-73.25,122.25,34.99,29.98999023,42.88,,1,36.53,0,1
39,1164.0,74.5,104.5,44.99,29.98999023,73.19,,1,22.88,0,1
11,341.0,396.75,446.25,39.99,59.98999023,116.0,,1,51.39,0,0
22,510.0,-57.75,185.75,50.0,59.98999023,102.48,,1,71.28,0,0
12,93.0,-36.75,987.75,44.99,59.98999023,207.7,,1,126.3,2,0
37,426.0,59.75,288.25,50.0,29.98999023,102.82,,1,52.58,0,0
11,196.0,-3.75,3.75,7.335,149.9899902,106.22,,1,60.52,0,0
8,222.0,268.75,382.25,44.99,99.98999023,86.14,,1,51.46,0,1
9,265.0,-140.75,871.75,44.99,149.9899902,252.88,,2,51.79,0,0
7,198.0,-81.0,145.0,59.99,149.9899902,45.67,,1,50.15,0,0
32,983.0,-85.0,115.0,24.99,29.98999023,28.77,,1,28.63,0,0
23,284.0,-466.5,1134.5,59.99,99.98999023,184.05,,1,48.98,2,0
20,178.0,-193.25,227.25,31.8875,29.98999023,57.89,,1,39.35,0,1
11,308.0,136.25,379.75,44.99,0.0,109.3,,2,38.38,0,0
25,122.0,-26.75,224.75,29.99,99.98999023,146.96,,3,36.06,0,0
16,469.0,-66.75,141.75,39.99,79.98999023,180.07,,3,70.13,0,0
12,128.0,-116.0,327.0,39.99,29.98999023,213.55,,2,59.86,0,1
10,303.0,0.0,220.5,22.495,149.9899902,133.25,,1,51.59,0,1
19,144.0,195.0,682.0,59.99,149.9899902,342.78,,2,101.14,0,1
30,885.0,107.75,406.25,50.0,29.98999023,135.11,,1,51.75,0,0
12,358.0,23.0,81.0,10.0,129.9899902,36.27,,2,21.29,0,0
7,203.0,3.0,297.0,10.0,199.9899902,162.4,,2,10.53,0,0
10,89.0,-655.25,655.25,52.99,99.98999023,293.67,,3,68.89,2,1
27,253.0,236.0,749.0,69.99,129.9899902,204.0,,2,94.61,0,0
9,40.0,413.5,221.5,54.99,199.9899902,55.5,,1,39.33,0,1
10,306.0,-197.75,197.75,21.285,149.9899902,190.33,,1,46.19,0,0
19,559.0,-16.25,16.25,39.99,79.98999023,7.94,,1,30.17,0,1
16,136.0,-267.25,1474.25,59.99,129.9899902,512.27,,2,76.97,2,1
6,187.0,130.25,275.75,44.99,99.98999023,62.2,,1,42.94,0,0
12,367.0,-41.75,506.75,44.99,149.9899902,120.45,,1,47.38,0,0
13,369.0,-200.5,399.5,44.99,129.9899902,123.25,,1,61.65,0,1
28,863.0,42.0,120.0,29.99,29.98999023,27.93,,2,31.68,0,1
14,409.0,-261.25,1192.25,84.99,299.9899902,338.23,,1,116.91,2,1
35,1049.0,148.5,178.5,30.0,29.98999023,84.61,,1,36.41,0,1
16,478.0,157.5,199.5,10.0,59.98999023,37.0,,2,13.06,0,1
40,1225.0,23.75,96.25,35.0,29.98999023,21.4,,2,36.37,0,1
37,390.0,-59.25,414.25,69.99,29.98999023,105.6,,2,60.36,0,0
34,440.0,-5.5,383.5,10.0,199.9899902,197.45,,2,66.52,0,0
19,588.0,360.75,579.25,49.99,79.98999023,125.17,,1,74.61,0,1
33,642.0,-12.5,92.5,30.0,29.98999023,50.07,,1,27.99,0,1
17,504.0,247.0,854.0,54.99,29.98999023,228.44,,1,42.37,0,1
12,344.0,90.25,548.75,59.99,129.9899902,86.45,,2,50.48,0,1
55,826.0,-206.25,221.25,45.0,79.98999023,354.11,,2,74.88,0,1
11,326.0,-2.5,36.5,29.99,59.98999023,37.2,,1,30.26,0,0
32,750.0,-340.75,358.75,29.9925,29.98999023,55.06,,1,66.39,0,1
26,182.0,-133.5,728.5,10.0,29.98999023,273.52,,3,49.77,0,1
16,486.0,34.25,587.75,75.0,149.9899902,153.07,,4,77.4,0,1
11,335.0,-51.0,68.0,14.665,29.98999023,38.67,,2,27.92,0,1
28,103.0,74.75,79.25,29.99,99.98999023,26.33,,3,37.87,0,0
11,319.0,65.75,37.25,10.0,29.98999023,16.22,,2,10.43,0,1
7,195.0,64.0,352.0,69.99,149.9899902,84.8,,4,56.49,0,1
11,34.0,-145.75,625.75,42.53,149.9899902,97.4,,1,55.08,0,1
10,223.0,-313.5,1679.5,110.395,199.9899902,537.67,,1,106.72,2,0
10,295.0,-22.25,99.25,30.0,29.98999023,33.33,,1,30.36,0,1
26,782.0,-58.5,117.5,29.99,9.989997864,51.72,,1,32.21,0,1
15,195.0,44.0,1243.0,79.995,129.9899902,506.07,,2,166.08,2,0
29,234.0,56.5,112.5,29.99,199.9899902,41.85,,1,31.47,0,1
8,131.0,-19.75,782.75,63.2175,99.98999023,195.43,,1,81.02,0,0
33,991.0,-15.5,30.5,69.99,29.98999023,9.0,,2,39.25,0,0
11,106.0,187.75,1407.25,69.99,79.98999023,544.6,,1,70.43,2,1
14,412.0,-28.0,212.0,39.99,99.98999023,106.92,,1,30.56,0,0
29,867.0,8.0,56.0,19.6775,29.98999023,111.64,,1,61.67,0,0
11,11.0,-281.75,1406.75,83.7325,129.9899902,392.8,,1,77.9,2,0
15,455.0,8.25,192.75,49.99,149.9899902,81.0,,2,51.12,0,0
26,783.0,-10.75,33.75,29.99,59.98999023,10.42,,1,30.31,0,1
13,375.0,188.0,716.0,35.99,149.9899902,216.0,,2,44.99,0,0
29,855.0,-388.5,535.5,50.0,29.98999023,432.78,,1,56.28,2,1
24,719.0,-49.5,305.5,49.99,79.98999023,77.32,,1,57.76,0,1
24,173.0,9.75,270.25,43.49,99.98999023,120.55,,1,63.02,0,0
18,519.0,-11.75,414.75,44.99,59.98999023,90.0,,1,40.25,0,1
20,610.0,-140.0,182.0,94.99,149.9899902,91.26,,3,66.04,0,1
11,344.0,-84.25,345.25,39.99,149.9899902,195.7,,1,66.09,0,1
26,358.0,310.25,641.75,29.99,129.9899902,434.42,,1,36.27,0,0
14,295.0,-265.0,713.0,59.99,149.9899902,302.31,,1,104.33,2,0
22,662.0,5.5,5.5,10.0,149.9899902,138.71,,3,44.1,0,1
8,230.0,77.75,110.25,69.7075,79.98999023,69.67,,2,84.17,0,0
8,233.0,248.0,533.0,44.99,149.9899902,222.14,,1,100.62,0,1
21,610.0,186.75,250.25,21.93,29.98999023,36.89,,3,38.24,0,1
17,503.0,10.5,30.5,10.0,79.98999023,74.94,,2,20.71,0,0
23,684.0,0.0,0.0,44.99,29.98999023,146.05,,2,59.65,0,1
10,310.0,-3.0,178.0,11.99,59.98999023,35.67,,3,17.83,0,1
13,390.0,30.25,63.75,39.99,149.9899902,20.58,,1,31.67,0,0
26,780.0,25.25,17.75,16.99,29.98999023,13.92,,1,19.75,0,0
21,608.0,1.0,1217.0,84.99,149.9899902,329.47,,1,85.12,2,1
25,336.0,30.0,533.0,50.0,129.9899902,245.5,,3,71.43,0,0
10,316.0,-55.0,58.0,39.99,79.98999023,35.89,,4,39.83,0,1
12,374.0,-61.0,716.0,39.99,9.989997864,158.18,,1,37.07,0,1
11,184.0,46.75,1138.25,44.99,199.9899902,379.1,,1,71.81,2,1
23,693.0,-81.0,328.0,30.0,149.9899902,108.27,,1,39.69,0,1
6,43.0,262.0,960.0,74.99,79.98999023,239.0,,2,88.19,0,1
12,359.0,97.5,218.5,40.0,39.98999023,58.6,,2,35.86,0,1
13,366.0,100.25,328.75,43.78,149.9899902,72.0,,2,46.49,0,1
53,322.0,-29.25,1065.25,84.99,149.9899902,470.62,,1,98.59,2,0
7,153.0,35.0,679.0,49.99,199.9899902,289.33,,1,40.25,0,0
8,244.0,-154.25,318.25,69.99,129.9899902,186.43,,2,74.59,0,1
16,484.0,-18.0,580.0,59.99,149.9899902,115.4,,1,72.74,0,0
13,382.0,47.25,640.75,54.91,199.9899902,231.64,,1,55.95,0,0
9,12.0,99.75,551.25,49.99,99.98999023,172.0,,1,66.37,0,0
19,551.0,23.5,840.5,56.99,9.989997864,245.88,,1,80.08,0,1
7,185.0,107.5,814.5,49.99,9.989997864,101.5,,1,40.16,0,0
25,262.0,-0.75,496.75,44.99,149.9899902,165.76,,1,49.58,0,0
6,187.0,300.0,1017.0,69.99,199.9899902,343.0,,1,54.55,0,0
15,431.0,-15.5,15.5,19.915,149.9899902,81.43,,1,65.79,0,0
14,416.0,0.0,0.0,0.0,199.9899902,151.0,,2,97.99,0,0
11,314.0,-48.75,146.75,29.865,149.9899902,69.4,,3,39.19,0,1
23,687.0,-181.0,181.0,34.3475,79.98999023,111.57,,1,77.79,0,1
35,332.0,-43.0,326.0,29.99,149.9899902,1036.91,,2,124.92,2,1
18,523.0,89.25,847.75,85.0,199.9899902,136.59,,1,84.36,0,0
11,58.0,-863.5,1707.5,104.99,79.98999023,957.8,,2,128.9,2,1
11,312.0,-17.25,62.25,59.99,149.9899902,53.3,,1,50.7,0,1
9,245.0,10.25,887.75,49.91,149.9899902,159.43,,1,75.81,0,0
28,124.0,-97.0,484.0,43.865,129.9899902,249.14,,2,50.26,0,0
7,223.0,38.0,73.0,10.0,149.9899902,17.5,,2,10.15,0,0
17,364.0,310.25,842.75,30.0,149.9899902,271.69,,1,40.99,0,1
13,381.0,55.0,391.0,59.99,29.98999023,200.09,,2,52.7,0,1
14,420.0,81.75,408.25,29.99,0.0,116.31,,1,75.75,0,1
6,186.0,73.25,399.75,54.99,99.98999023,174.6,,1,42.06,0,0
49,176.0,641.75,1996.25,75.0,79.98999023,348.4,,2,117.7,0,1
9,109.0,29.75,253.25,44.99,129.9899902,136.38,,1,43.49,0,0
17,530.0,-156.5,313.5,50.0,79.98999023,108.38,,3,60.19,0,1
7,201.0,122.75,754.25,49.99,149.9899902,140.17,,1,87.98,0,0
15,138.0,39.0,1120.0,59.9925,149.9899902,267.57,,1,69.19,0,0
19,548.0,-88.75,95.75,29.99,29.98999023,17.47,,1,34.2,0,1
10,311.0,-36.0,232.0,42.99,129.9899902,66.56,,1,40.08,0,1
19,518.0,276.0,361.0,94.99,59.98999023,214.91,,3,72.73,0,1
24,716.0,-21.25,26.25,29.5075,29.98999023,48.29,,2,37.56,0,1
35,304.0,-5.5,442.5,94.99,199.9899902,101.21,,2,79.85,0,0
33,450.0,-19.5,293.5,30.0,29.98999023,104.1,,2,34.6,0,1
14,390.0,-361.25,764.25,59.99,149.9899902,280.92,,1,52.74,2,1
16,463.0,-635.5,1282.5,44.99,199.9899902,262.27,,1,123.14,2,1
19,146.0,-595.5,595.5,43.4925,29.98999023,415.88,,1,82.36,2,0
20,385.0,-134.5,1222.5,60.49,149.9899902,331.89,,1,74.13,2,1
10,318.0,123.0,493.0,49.99,9.989997864,117.0,,1,53.74,0,1
31,39.0,106.25,305.75,49.91,29.98999023,178.93,,3,53.62,0,0
16,498.0,62.5,142.5,32.49,149.9899902,73.33,,2,34.12,0,1
16,19.0,240.75,372.25,10.0,99.98999023,79.07,,2,11.16,0,1
12,131.0,1.75,374.25,29.99,99.98999023,131.55,,1,37.02,0,1
11,301.0,30.25,234.75,39.99,29.98999023,91.56,,2,31.19,0,1
12,360.0,-12.25,12.25,10.0,29.98999023,13.3,,3,10.09,0,1
18,555.0,-1.0,137.0,29.99,29.98999023,43.35,,1,34.78,0,1
14,404.0,60.0,209.0,44.99,59.98999023,56.54,,1,39.34,0,1
12,364.0,99.25,433.75,10.0,129.9899902,156.91,,2,22.41,0,1
26,767.0,48.75,330.25,49.99,29.98999023,186.21,,1,57.53,0,0
25,351.0,-405.5,1183.5,64.59,129.9899902,284.83,,1,81.19,2,1
10,277.0,22.5,158.5,44.99,149.9899902,61.63,,1,35.22,0,0
19,566.0,-32.75,225.75,32.49,59.98999023,91.45,,2,35.05,0,1
22,668.0,10.75,215.25,44.48,59.98999023,183.48,,2,54.7,0,0
7,188.0,-146.5,1018.5,49.99,149.9899902,219.17,,1,49.46,0,0
16,16.0,4.0,769.0,59.99,99.98999023,268.33,,1,98.14,2,1
9,250.0,893.75,1151.25,55.4075,199.9899902,265.38,,1,59.23,0,0
23,691.0,106.0,235.0,29.99,29.98999023,85.19,,2,65.52,0,1
26,773.0,18.75,208.25,34.99,79.98999023,51.71,,1,30.88,0,0
11,307.0,299.75,357.25,44.99,149.9899902,61.22,,1,36.6,0,0
14,419.0,93.0,175.0,40.0,59.98999023,110.69,,1,36.31,0,0
11,308.0,102.75,140.25,10.0,29.98999023,31.7,,2,28.83,0,0
22,670.0,150.0,895.0,44.99,29.98999023,135.67,,2,47.6,0,0
16,457.0,22.75,278.25,59.99,129.9899902,81.21,,1,50.72,0,0
18,542.0,-104.25,244.25,29.99,29.98999023,97.71,,1,58.53,0,1
19,180.0,27.75,120.25,25.16,39.98999023,112.33,,1,56.27,0,1
10,295.0,-106.0,375.0,69.99,149.9899902,126.33,,1,55.32,0,0
12,355.0,47.5,1012.5,54.99,129.9899902,212.36,,1,47.9,0,1
21,292.0,25.75,63.25,10.0,99.98999023,81.86,,1,44.95,0,0
25,738.0,-34.0,233.0,34.98,29.98999023,98.64,,1,45.01,0,1
14,414.0,-259.5,739.5,59.99,59.98999023,236.38,,1,57.48,2,0
31,303.0,111.25,1276.75,104.99,199.9899902,470.43,,2,101.01,2,0
36,430.0,-53.0,323.0,44.99,9.989997864,124.8,,1,41.68,0,0
46,220.0,-184.5,945.5,85.0,149.9899902,621.85,,1,97.14,2,0
22,217.0,-45.75,601.75,69.99,79.98999023,277.33,,2,54.73,0,1
14,401.0,-59.25,184.25,10.0,9.989997864,61.33,,2,13.07,0,0
12,373.0,341.0,552.0,39.99,149.9899902,164.64,,1,39.26,0,1
26,775.0,73.25,267.75,15.0,59.98999023,123.25,,2,77.69,0,0
9,155.0,-11.75,980.75,49.99,149.9899902,327.38,,1,42.63,0,0
24,703.0,7.0,113.0,34.99,79.98999023,28.55,,1,30.11,0,0
20,152.0,-444.75,867.75,68.8575,149.9899902,137.56,,2,165.88,2,0
13,369.0,-52.0,98.0,39.99,59.98999023,52.0,,2,39.65,0,1
23,671.0,-14.0,14.0,19.99,149.9899902,7.67,,1,23.57,0,0
10,298.0,-3.75,114.75,19.99,9.989997864,22.89,,1,43.87,0,1
32,571.0,46.0,381.0,32.49,79.98999023,151.57,,2,35.23,0,0
25,505.0,-46.25,494.25,39.99,129.9899902,65.42,,9,25.05,0,0
29,405.0,226.0,489.0,59.99,129.9899902,184.21,,2,73.29,0,1
6,163.0,-102.25,1215.25,65.3125,79.98999023,446.0,,2,136.19,2,1
15,462.0,892.75,777.25,84.99,149.9899902,104.46,,1,78.14,0,1
16,459.0,-84.25,388.25,29.99,149.9899902,180.5,,1,43.68,0,1
32,952.0,8.25,12.75,29.5125,29.98999023,15.23,,2,31.53,0,1
7,197.0,-64.5,208.5,60.55,199.9899902,83.4,,1,86.8,0,0
11,309.0,-37.0,37.0,44.99,29.98999023,31.4,,2,31.68,0,1
