mou_mean,months,change_mou,eqpdays,adjqty,totmrc_mean,rev_mean,ovrmou_mean,drop_blk_mean,change_rev,cluster,churn
1278.25,12,-33.25,370.0,3673,84.99,177.1075,0.0,11.66666667,15.0625,0,1
28.25,16,-20.25,484.0,353,47.99,42.08,0.0,1.333333333,-0.09,0,1
200.0,19,-90.0,573.0,298,30.0,31.94,0.0,1.333333333,-1.0,0,0
400.0,25,-38.0,741.0,3778,30.0,56.87,70.25,5.0,-11.88,0,1
456.25,12,-7.25,341.0,2242,54.99,48.6125,0.0,0.0,-3.6225,0,0
0.5,25,1.5,731.0,4,16.99,16.99,0.0,0.0,0.0,0,0
101.5,17,-78.5,519.0,1752,32.49,32.78,0.0,0.666666667,-0.29,0,1
174.0,14,82.0,397.0,538,10.0,10.0,0.0,1.0,0.0,0,0
136.5,22,-64.5,655.0,3095,36.6475,37.7625,6.75,2.666666667,-2.4925,0,1
595.5,16,-313.5,200.0,9646,59.99,73.4325,46.75,30.0,-23.4425,0,0
1218.5,11,-353.5,126.0,6324,59.99,120.03,201.5,7.333333333,-66.79,2,0
981.75,10,-27.75,154.0,4852,59.99,66.715,30.5,20.0,12.765,0,1
1411.0,18,47.0,370.0,8131,69.99,62.18,5.5,45.0,-2.19,0,1
2.25,34,3.75,375.0,170,24.99,25.04,0.0,0.0,0.15,0,1
14.75,16,-14.75,459.0,80,10.0,13.25,0.0,0.0,0.0,0,1
328.5,13,-61.5,382.0,671,39.99,29.99,0.0,0.0,0.0,0,0
1797.0,10,140.0,164.0,4105,59.99,63.37,40.25,103.0,36.0,0,0
360.5,11,-161.5,320.0,2763,79.99,70.425,0.0,13.66666667,-6.435,0,1
93.75,23,-45.75,704.0,331,29.99,30.98,0.0,2.333333333,0.0,0,0
956.25,12,131.75,309.0,2436,54.99,53.2975,24.5,16.0,13.9025,0,1
362.25,17,79.75,518.0,3148,22.3325,42.965,46.25,4.666666667,-5.175,0,1
375.5,42,-4.5,1253.0,4738,29.99,84.02,152.25,6.0,-13.84,0,1
912.75,14,-220.75,393.0,2673,39.905,42.6175,5.25,3.333333333,-2.6275,0,1
552.0,27,-61.0,299.0,1811,72.99,72.465,0.0,4.333333333,0.845,0,0
1010.0,28,139.0,847.0,8014,44.99,40.0525,3.0,9.666666667,1.9375,0,0
1062.5,9,-237.5,262.0,2243,60.15,122.6825,173.0,19.66666667,-52.6925,2,1
0.0,23,0.0,496.0,3706,0.0,0.0,0.0,0.0,0.0,0,0
279.75,32,48.25,966.0,1755,34.99,35.2375,0.0,1.666666667,-0.2475,0,1
297.75,9,0.25,266.0,1707,54.99,45.2375,0.0,12.33333333,-0.2475,0,0
137.5,18,292.5,81.0,1093,16.935,51.72,94.75,5.0,124.36,3,0
674.25,16,256.75,97.0,3679,64.505,67.33,13.0,5.666666667,10.95,0,1
466.5,9,-454.5,11.0,737,44.99,62.785,74.5,3.666666667,-37.795,0,0
348.0,15,-102.0,445.0,4347,59.99,57.44,0.0,0.0,-0.48,0,0
211.75,23,56.25,696.0,2816,34.98,41.5025,7.5,4.666666667,6.3675,0,1
363.75,16,-111.75,490.0,1781,32.49,44.28,17.5,3.0,-11.79,0,1
284.75,31,-174.75,128.0,2717,30.0,45.86,34.0,5.333333333,-15.86,0,1
62.5,26,-48.5,794.0,678,29.99,29.99,0.0,4.666666667,0.0,0,1
588.0,22,-97.0,470.0,5775,30.0,35.7625,3.75,0.0,-1.6125,0,1
219.25,7,-219.25,87.0,1150,24.8325,17.555,0.0,8.0,-17.555,0,0
615.5,9,42.5,270.0,1666,44.99,44.0675,16.0,4.666666667,1.0325,0,1
273.25,35,-132.25,520.0,1719,44.99,34.99,0.0,2.0,0.0,0,1
888.75,17,-237.75,122.0,3282,44.99,37.35,6.25,18.66666667,4.28,0,0
54.0,17,1.0,520.0,917,10.0,11.9,6.25,0.666666667,-1.9,0,1
1681.0,20,170.0,26.0,7127,109.99,105.86,0.0,71.0,2.09,0,0
511.5,16,-36.5,482.0,3127,49.99,53.435,0.0,5.333333333,-0.195,0,0
799.75,7,253.25,196.0,902,52.49,66.9375,75.5,17.0,64.2525,3,0
91.5,11,35.5,308.0,269,39.99,29.99,0.0,3.666666667,0.0,0,0
1167.75,45,28.25,167.0,10537,59.99,91.8075,88.75,0.0,14.7725,0,1
1330.0,8,184.0,242.0,3325,48.865,50.005,30.25,0.0,18.935,0,0
401.0,19,-40.0,112.0,3106,39.99,31.0025,0.0,24.0,-1.0125,0,0
1203.0,9,332.0,271.0,1203,62.49,52.7375,0.0,6.333333333,-2.7475,0,0
80.5,11,-12.5,333.0,590,44.99,35.665,0.0,0.666666667,0.355,0,1
295.0,37,69.0,73.0,5661,10.0,13.4975,0.0,4.333333333,-0.2475,0,1
77.75,20,-14.75,596.0,1246,29.99,38.43,1.75,1.333333333,-1.72,0,1
486.0,11,-174.0,12.0,1942,29.04,85.48,67.5,8.666666667,65.78,3,1
58.25,12,6.75,356.0,290,10.0,10.2475,0.0,2.0,-0.2475,0,0
1037.75,7,-442.75,194.0,2240,60.07,92.4275,79.5,14.66666667,-34.4375,0,0
1042.75,24,-37.75,167.0,27814,109.98,113.725,0.0,45.33333333,-0.495,0,1
1041.5,27,124.5,245.0,7732,75.0,100.435,100.75,14.66666667,15.805,0,0
1802.25,20,-89.25,592.0,5030,59.99,230.5825,591.25,8.666666667,9.6975,2,1
113.25,27,-0.25,805.0,1471,10.0,11.7325,0.0,8.666666667,-1.7325,0,0
627.25,9,163.75,248.0,1320,49.99,49.69,18.0,5.666666667,17.1,0,0
75.75,17,-16.75,527.0,500,29.99,30.3475,0.25,0.0,-0.3575,0,1
93.75,11,-35.75,319.0,481,63.5725,45.8,0.0,1.0,4.19,0,0
352.5,9,154.5,280.0,579,44.99,34.99,0.0,3.666666667,0.0,0,0
230.75,13,-51.75,398.0,771,29.99,47.875,50.5,12.66666667,-17.885,0,1
184.0,18,46.0,559.0,1051,49.99,49.99,0.0,11.0,0.0,0,0
227.5,9,72.5,270.0,456,10.0,21.7675,36.75,1.333333333,17.3325,0,0
1084.0,9,-17.0,268.0,2378,54.8275,56.4375,12.75,5.666666667,-2.2875,0,0
312.3333333,11,0.0,145.0,1269,23.99333333,76.59333333,0.0,8.666666667,0.0,0,1
249.25,22,340.75,672.0,1764,39.99,38.155,22.0,5.666666667,23.415,0,0
255.75,9,-17.75,250.0,432,39.99,30.3575,0.25,0.0,0.0225,0,0
324.25,16,-83.25,500.0,1136,44.99,50.07,0.0,9.0,-15.08,0,0
336.75,11,131.25,329.0,879,10.0,24.485,35.5,3.666666667,32.355,0,1
812.75,9,-38.75,27.0,1026,50.07,27.57,38.75,37.66666667,12.42,0,0
152.0,17,-68.0,489.0,736,59.99,52.665,17.25,4.0,-5.175,0,0
203.6666667,29,-23.66666667,857.0,2206,48.37666667,44.32,14.33333333,6.333333333,-4.33,0,0
62.5,9,8.5,259.0,322,39.99,30.0875,0.0,11.33333333,-0.0975,0,0
361.75,11,-142.75,318.0,1701,44.99,35.9375,2.0,8.0,-0.9475,0,1
388.0,20,-31.0,611.0,3477,29.99,48.14,60.5,24.0,-12.75,0,0
436.75,32,-299.75,972.0,2283,50.8775,48.3625,10.0,7.0,-18.3725,0,1
49.25,20,-49.25,602.0,704,32.49,33.0475,0.0,0.333333333,-0.5575,0,1
149.75,21,71.25,653.0,1487,29.99,43.6625,29.75,3.333333333,20.1175,0,1
429.5,20,69.5,184.0,4041,34.98,36.3725,0.25,9.0,-1.3925,0,0
487.25,13,48.75,401.0,1820,40.0,64.3175,90.5,10.66666667,18.1825,0,0
1606.25,18,70.75,216.0,5081,52.49,68.135,36.0,16.66666667,6.905,0,0
1.75,19,-1.75,460.0,2832,44.99,34.99,0.0,0.0,0.0,0,1
24.25,9,66.75,-3.0,3120,40.6375,37.705,0.0,9.0,85.695,3,0
411.75,26,-107.75,781.0,2889,33.495,67.2275,95.0,6.333333333,-35.2475,0,0
67.0,14,138.0,67.0,202,10.0,46.895,11.25,1.666666667,-26.405,0,1
557.75,13,-38.75,387.0,1785,39.99,53.8275,36.75,28.66666667,-13.8375,0,1
323.75,49,2.25,518.0,5415,42.0925,53.73,6.0,8.0,41.85,0,0
1016.5,18,-189.5,525.0,4766,59.99,63.0375,38.5,23.33333333,-12.0575,0,0
276.25,16,-204.25,65.0,2007,50.0,99.825,21.5,7.333333333,-48.835,0,1
200.0,13,201.0,382.0,715,52.53,50.39,0.0,2.666666667,-9.41,0,0
2978.75,29,1079.25,132.0,4887,80.475,268.89,459.25,113.3333333,38.29,3,0
788.75,37,-23.75,215.0,4738,35.99,37.0025,3.0,9.0,-0.6225,0,0
0.75,24,-0.75,726.0,129,5.0,9.0,0.75,0.0,-0.75,0,0
40.0,7,7.0,212.0,100,19.99,28.555,21.5,0.666666667,1.965,0,0
387.5,24,-157.5,44.0,2953,29.99,116.0575,219.5,11.0,-48.0575,2,1
260.25,20,-244.25,368.0,4637,44.495,43.8175,2.75,9.333333333,-29.7875,0,1
1418.5,22,27.5,339.0,6523,80.635,245.23,529.5,16.0,-22.52,2,0
279.0,14,208.0,410.0,1343,39.99,44.1375,36.75,4.333333333,29.6425,0,1
25.75,11,51.25,344.0,91,10.0,10.09,0.0,0.333333333,-0.09,0,1
170.25,7,-139.25,213.0,500,43.7425,36.7825,0.0,4.0,-71.7825,2,0
154.75,15,9.25,218.0,570,39.99,32.475,0.0,1.333333333,1.125,0,0
221.5,12,-146.5,357.0,1140,59.99,50.44,0.0,6.333333333,-0.45,0,1
230.75,13,-79.75,367.0,724,29.9925,30.9875,23.5,12.66666667,-30.9875,0,1
228.5,12,-64.5,82.0,1377,39.99,29.99,0.0,4.333333333,0.0,0,0
302.0,20,80.0,594.0,858,39.99,30.15,0.0,2.333333333,-0.16,0,0
1522.25,16,-422.25,489.0,5091,59.99,160.28,364.25,57.0,-70.69,2,0
289.5,10,-149.5,280.0,760,10.0,64.77,142.0,2.666666667,-47.75,2,1
90.75,14,-89.75,423.0,970,39.99,29.99,0.0,2.333333333,0.0,0,1
717.0,33,-109.0,335.0,9096,59.99,55.1,0.0,25.33333333,1.82,0,0
449.75,36,-30.75,470.0,10775,34.99,37.69,6.75,10.0,-2.7,0,1
202.0,20,-38.0,620.0,1229,42.49,43.1175,0.0,2.666666667,-0.6275,0,0
1028.75,25,24.25,745.0,2338,82.49,115.47,106.75,15.33333333,-1.05,0,0
1402.0,7,-159.0,202.0,3082,10.0,123.25,223.0,31.0,-6.03,0,0
114.0,19,-82.0,574.0,608,30.0,30.27,0.0,1.333333333,-0.27,0,1
329.25,13,256.75,374.0,2012,40.0,30.3375,0.0,7.666666667,1.0125,0,0
358.25,19,729.75,131.0,1882,37.4925,37.4925,0.0,6.333333333,-37.4925,0,1
168.25,22,30.75,367.0,1335,69.99,59.99,0.0,1.666666667,0.0,0,0
187.0,26,120.0,31.0,12936,94.99,89.0725,0.0,0.0,0.1575,0,1
205.5,22,357.5,667.0,7149,55.2425,60.58,0.0,8.333333333,22.64,0,0
1262.25,7,-2.25,205.0,2240,84.99,86.8125,4.25,25.66666667,-4.5625,0,0
46.75,18,9.25,527.0,477,44.99,38.24,0.0,1.0,0.0,0,0
227.25,17,-61.25,513.0,1174,39.99,35.2225,0.0,7.0,4.0075,0,0
163.0,28,-6.0,60.0,2923,28.7875,34.6525,10.5,3.333333333,1.2875,0,0
49.0,12,-21.0,352.0,299,39.99,29.99,0.0,1.666666667,0.0,0,0
534.25,24,97.75,356.0,5381,57.4925,50.39,1.25,26.33333333,-0.4,0,0
822.25,37,168.75,343.0,7424,45.0,63.115,10.75,9.0,8.045,0,1
95.0,29,18.0,101.0,795,29.99,42.2575,0.0,0.0,-9.0175,0,0
1119.25,15,-44.25,320.0,3043,59.99,94.5825,116.5,14.66666667,-27.6125,0,0
147.25,10,-130.25,310.0,504,39.99,35.4975,0.0,3.666666667,0.4725,0,1
1355.5,18,-1355.5,260.0,7766,44.33,68.66,68.25,73.66666667,-68.66,2,0
458.75,10,-46.75,285.0,394,44.99,42.515,21.5,5.666666667,-7.525,0,0
1061.0,22,174.0,357.0,6369,84.99,111.3875,107.0,17.66666667,6.5425,0,1
318.0,10,125.0,295.0,408,44.99,33.24,0.0,0.0,0.0,0,0
14.25,19,-14.25,352.0,1564,30.0,33.52,0.0,1.333333333,-0.27,0,1
298.25,7,61.75,204.0,392,10.0,15.4,13.5,6.666666667,-5.4,0,0
453.0,15,298.0,447.0,2059,59.99,55.4675,0.0,10.33333333,-1.2375,0,0
528.25,18,-74.25,132.0,3952,33.7425,28.68,0.0,13.0,-28.68,0,0
180.0,13,-31.0,114.0,958,10.0,18.8375,0.0,8.666666667,-8.8375,0,0
110.75,23,-48.75,692.0,595,32.49,32.78,0.0,6.333333333,-0.29,0,0
2014.5,11,18.5,331.0,6267,59.99,106.2825,168.75,19.33333333,7.3475,0,0
229.5,27,-150.5,202.0,1701,42.49,42.7375,0.0,5.333333333,-0.2475,0,0
1067.25,17,-220.25,502.0,5055,59.99,55.24,17.5,16.33333333,-5.25,0,0
0.0,45,0.0,1361.0,8,5.0,5.0,0.0,0.0,0.0,0,0
282.75,14,-53.75,398.0,1218,29.99,44.51,40.75,0.0,-14.52,0,0
1123.75,17,182.25,139.0,8887,59.99,65.2825,30.5,8.666666667,10.3875,0,1
0.0,17,0.0,509.0,181,45.0,45.0,0.0,0.0,0.0,0,1
92.75,29,24.25,874.0,984,29.99,30.26,0.0,2.666666667,-0.27,0,1
593.75,37,7.25,245.0,5171,44.99,60.8925,9.25,7.0,56.0675,0,0
5.25,14,-0.25,437.0,43,29.99,32.3075,0.0,0.0,-0.3675,0,1
83.0,12,-83.0,335.0,1463,59.99,50.485,0.0,3.333333333,-0.495,0,1
1088.0,16,-409.0,468.0,3087,59.99,149.26,304.75,10.66666667,-96.3,2,1
135.75,8,-135.75,93.0,762,29.99,44.59,36.5,4.333333333,-14.6,0,0
632.25,11,-163.25,336.0,1891,69.99,63.65,28.0,4.0,-10.66,0,0
68.25,25,25.75,737.0,608,16.99,36.5825,52.75,2.666666667,9.6375,0,0
490.0,33,-100.0,164.0,6294,50.0,56.025,9.25,4.666666667,-2.775,0,1
127.75,15,-53.75,455.0,708,30.0,30.0,0.0,4.0,0.0,0,0
1091.25,19,-769.25,570.0,10301,84.99,77.0375,37.25,23.0,-77.0375,2,1
117.25,12,12.75,352.0,979,44.99,39.2375,0.0,0.0,0.7425,0,1
324.5,19,97.5,590.0,1717,39.99,33.555,8.0,3.666666667,4.075,0,1
47.25,40,-28.25,520.0,565,10.0,10.0,0.0,1.333333333,0.0,0,0
350.5,9,-1.5,211.0,1225,59.99,70.625,30.5,7.333333333,-10.635,0,0
117.75,12,-69.75,370.0,661,29.99,30.2375,0.0,8.0,-0.2475,0,0
7.5,17,6.5,501.0,798,43.5375,37.075,0.0,0.0,-3.835,0,1
360.75,10,-17.75,317.0,963,49.99,40.835,1.25,0.0,-0.845,0,1
25.25,23,-0.25,691.0,543,59.99,50.44,0.0,1.0,-0.45,0,0
160.25,9,-160.25,245.0,1604,63.975,85.2225,0.0,2.0,-148.2625,2,0
29.5,10,8.5,314.0,187,10.0,10.24,0.0,5.333333333,0.36,0,1
529.0,19,210.0,581.0,4467,54.98,70.7475,6.0,5.333333333,-3.3675,0,1
752.75,8,-38.75,47.0,2432,63.74,51.7725,3.25,33.33333333,-1.7825,0,0
1086.5,28,361.5,74.0,10492,63.6975,110.12,47.0,15.33333333,-61.78,2,0
13.375,35,-4.875,1053.0,217,14.99,18.1425,12.875,1.0,-1.3525,0,1
53.25,37,-9.25,251.0,935,30.0,30.0,0.0,0.0,0.0,0,1
1864.25,12,-226.25,97.0,5124,61.8225,100.6475,103.0,46.33333333,-35.4275,2,1
204.5,16,11.5,487.0,1430,47.0625,37.31,0.0,5.0,0.66,0,1
222.75,9,43.25,279.0,1008,38.3775,29.4275,0.0,4.666666667,2.5425,0,0
479.75,12,206.25,355.0,1819,33.7425,29.8325,0.25,4.666666667,-15.8625,0,1
2900.5,9,35.5,255.0,3728,69.99,80.49,66.25,27.0,-14.5,0,0
356.5,23,97.5,684.0,4265,40.07,40.3175,0.0,2.666666667,-0.3275,0,0
576.75,16,-129.75,213.0,4016,87.4475,98.6,51.5,8.666666667,-28.61,0,1
253.5,32,94.5,976.0,3384,24.99,46.13,54.5,6.333333333,18.7,0,1
1051.25,11,-168.25,336.0,2442,46.28,43.78,20.5,10.33333333,0.57,0,0
121.75,15,-121.75,434.0,800,17.4975,48.2475,0.0,0.0,101.7525,3,0
355.0,13,-44.0,379.0,930,29.99,57.52,48.75,21.33333333,-23.57,0,0
456.75,20,24.25,595.0,3721,39.99,40.0875,0.0,2.666666667,-0.0975,0,0
970.25,13,1346.75,5.0,1008,30.0,172.025,400.75,11.33333333,318.925,3,1
494.75,24,221.25,343.0,3285,29.99,134.765,272.5,10.0,63.505,3,1
273.0,27,-47.0,818.0,1622,50.0,54.51,0.0,2.0,13.53,0,1
11.0,17,-9.0,303.0,76,16.99,17.5825,1.25,0.0,-0.5925,0,0
422.0,13,-241.0,402.0,1723,49.99,54.0025,12.75,45.66666667,-3.2325,0,1
118.25,9,65.75,284.0,181,39.99,30.1625,0.0,2.333333333,-0.1725,0,0
661.5,11,-145.5,123.0,2360,69.99,53.8,8.5,11.33333333,-3.03,0,0
1537.25,12,-161.25,109.0,10981,56.2425,93.13,0.0,13.33333333,-44.89,2,0
394.25,14,-77.25,412.0,1189,39.99,74.44,127.0,6.666666667,-11.2,0,1
122.25,33,-73.25,997.0,1072,34.99,38.74,0.0,2.0,-3.75,0,1
104.5,39,74.5,1164.0,2708,44.99,34.99,0.0,0.0,0.0,0,1
446.25,11,396.75,341.0,1160,39.99,45.6325,9.75,0.0,27.9775,0,0
185.75,22,-57.75,510.0,2152,50.0,52.5025,0.0,2.666666667,-0.1925,0,0
987.75,12,-36.75,93.0,2077,44.99,155.16,314.5,18.0,-54.75,2,0
288.25,37,59.75,426.0,3393,50.0,54.4825,0.0,5.666666667,-0.2425,0,0
3.75,11,-3.75,196.0,956,7.335,42.335,0.0,0.0,107.665,3,0
382.25,8,268.75,222.0,603,44.99,71.7375,73.25,3.666666667,16.9825,0,1
871.75,9,-140.75,265.0,2023,44.99,61.5375,62.0,7.0,-26.5475,0,0
145.0,7,-81.0,198.0,274,59.99,51.33,0.0,2.666666667,-0.7,0,0
115.0,32,-85.0,983.0,892,24.99,25.34,0.0,12.0,-0.35,0,0
1134.5,23,-466.5,284.0,4049,59.99,55.7525,2.0,10.33333333,3.4275,0,0
227.25,20,-193.25,178.0,1100,31.8875,18.9175,0.0,7.0,-18.9175,0,1
379.75,11,136.25,308.0,1093,44.99,34.99,0.0,6.0,0.0,0,0
224.75,25,-26.75,122.0,3380,29.99,33.915,10.25,6.0,-2.575,0,0
141.75,16,-66.75,469.0,2701,39.99,29.99,0.0,1.333333333,0.0,0,0
327.0,12,-116.0,128.0,2349,39.99,41.6275,31.75,18.33333333,-11.6375,0,1
220.5,10,0.0,303.0,1066,22.495,92.885,0.5,5.666666667,0.0,0,1
682.0,19,195.0,144.0,6170,59.99,54.0925,4.0,22.66666667,1.6875,0,1
406.25,30,107.75,885.0,3648,50.0,51.155,0.0,9.0,-1.155,0,0
81.0,12,23.0,358.0,399,10.0,10.495,0.0,0.0,-0.495,0,0
297.0,7,3.0,203.0,812,10.0,13.0625,0.0,11.0,6.8975,0,0
655.25,10,-655.25,89.0,2643,52.99,75.835,17.75,26.33333333,-14.845,0,1
749.0,27,236.0,253.0,5304,69.99,119.3025,192.0,23.66666667,59.4675,3,0
221.5,9,413.5,40.0,444,54.99,56.545,22.75,1.333333333,34.665,0,1
197.75,10,-197.75,306.0,1713,21.285,17.9725,0.0,2.666666667,-17.9725,0,0
16.25,19,-16.25,559.0,143,39.99,29.99,0.0,0.666666667,0.0,0,1
1474.25,16,-267.25,136.0,7684,59.99,78.985,94.25,41.66666667,-28.995,0,1
275.75,6,130.25,187.0,311,44.99,49.415,30.75,4.333333333,11.955,0,0
506.75,12,-41.75,367.0,1325,44.99,42.635,3.25,6.333333333,-6.615,0,0
399.5,13,-200.5,369.0,1479,44.99,69.3325,74.0,0.0,-30.3425,0,1
120.0,28,42.0,863.0,754,29.99,33.0325,12.25,2.0,7.3575,0,1
1192.25,14,-261.25,409.0,4397,84.99,101.2775,103.75,0.0,-25.8975,0,1
178.5,35,148.5,1049.0,2623,30.0,39.245,0.0,3.0,24.705,0,1
199.5,16,157.5,478.0,555,10.0,28.345,0.0,0.333333333,52.965,0,1
96.25,40,23.75,1225.0,535,35.0,35.495,0.0,8.666666667,0.495,0,1
414.25,37,-59.25,390.0,3696,69.99,59.99,0.0,0.333333333,0.0,0,0
383.5,34,-5.5,440.0,4344,10.0,18.1225,23.0,7.333333333,0.8775,0,0
579.25,19,360.75,588.0,2253,49.99,70.15,43.0,12.33333333,5.16,0,1
92.5,33,-12.5,642.0,751,30.0,30.2475,0.0,4.0,-0.2475,0,1
854.0,17,247.0,504.0,3655,54.99,49.99,0.0,33.0,0.0,0,1
548.75,12,90.25,344.0,951,59.99,49.99,0.0,6.0,0.0,0,1
221.25,55,-206.25,826.0,19122,45.0,74.24,0.0,13.0,-28.07,0,1
36.5,11,-2.5,326.0,372,29.99,29.99,0.0,0.666666667,0.0,0,0
358.75,32,-340.75,750.0,1707,29.9925,122.38,245.5,12.0,-122.38,2,1
728.5,26,-133.5,182.0,6838,10.0,12.5425,7.5,18.33333333,-2.5425,0,1
587.75,16,34.25,486.0,2296,75.0,78.25,0.0,4.666666667,0.0,0,1
68.0,11,-51.0,335.0,348,14.665,16.765,6.0,0.666666667,-6.765,0,1
79.25,28,74.75,103.0,711,29.99,39.3075,5.0,1.0,-3.1375,0,0
37.25,11,65.75,319.0,146,10.0,10.585,0.0,1.333333333,0.405,0,1
352.0,7,64.0,195.0,424,69.99,58.39,4.75,3.333333333,5.7,0,1
625.75,11,-145.75,34.0,974,42.53,79.755,13.5,6.666666667,-39.765,0,1
1679.5,10,-313.5,223.0,4839,110.395,115.2525,45.75,24.66666667,-15.2625,0,0
99.25,10,-22.25,295.0,300,30.0,30.27,0.0,7.333333333,-0.27,0,1
117.5,26,-58.5,782.0,1293,29.99,38.7975,23.75,0.666666667,-7.8175,0,1
1243.0,15,44.0,195.0,7085,79.995,115.47,77.25,6.0,-6.22,0,0
112.5,29,56.5,234.0,1130,29.99,29.99,0.0,1.666666667,0.0,0,1
782.75,8,-19.75,131.0,1368,63.2175,110.665,168.0,30.33333333,37.475,0,0
30.5,33,-15.5,991.0,288,69.99,59.99,0.0,0.333333333,0.0,0,0
1407.25,11,187.75,106.0,5446,69.99,73.2325,46.25,36.66666667,2.7575,0,1
212.0,14,-28.0,412.0,1390,39.99,30.2375,0.0,0.0,-0.2475,0,0
56.0,29,8.0,867.0,3126,19.6775,20.915,0.0,0.666666667,-7.165,0,0
1406.75,11,-281.75,11.0,3928,83.7325,108.975,99.0,72.33333333,-58.165,2,0
192.75,15,8.25,455.0,1134,49.99,50.8425,0.0,0.0,0.1375,0,0
33.75,26,-10.75,783.0,250,29.99,29.99,0.0,2.0,0.0,0,1
716.0,13,188.0,375.0,2592,35.99,36.095,0.0,7.333333333,-0.105,0,0
535.5,29,-388.5,855.0,11685,50.0,50.0,0.0,5.666666667,0.0,0,1
305.5,24,-49.5,719.0,1701,49.99,56.4125,0.0,3.666666667,1.7775,0,1
270.25,24,9.75,173.0,2652,43.49,42.165,22.25,5.333333333,-6.535,0,0
414.75,18,-11.75,519.0,1350,44.99,66.985,83.75,14.0,14.805,0,1
182.0,20,-140.0,610.0,1734,94.99,89.32,0.0,3.666666667,-1.08,0,1
345.25,11,-84.25,344.0,1957,39.99,53.855,66.0,7.666666667,-23.515,0,1
641.75,26,310.25,358.0,10426,29.99,34.28,3.25,8.0,2.4,0,0
713.0,14,-265.0,295.0,3930,59.99,81.285,77.0,17.0,-31.295,0,0
5.5,22,5.5,662.0,2913,10.0,10.285,0.0,0.0,0.405,0,1
110.25,8,77.75,230.0,418,69.7075,63.7075,0.0,2.0,0.2825,0,0
533.0,8,248.0,233.0,1555,44.99,44.95,15.5,7.0,-7.91,0,1
250.25,21,186.75,610.0,701,21.93,43.8775,62.0,2.666666667,1.7625,0,1
30.5,17,10.5,503.0,1199,10.0,10.0,0.0,0.666666667,0.0,0,0
0.0,23,0.0,684.0,3067,44.99,34.99,0.0,0.0,0.0,0,1
178.0,10,-3.0,310.0,321,11.99,20.435,21.75,8.0,-5.205,0,1
63.75,13,30.25,390.0,247,39.99,31.04,0.0,4.0,-0.11,0,0
17.75,26,25.25,780.0,334,16.99,19.5275,7.25,0.0,7.2625,0,0
1217.0,21,1.0,608.0,6260,84.99,84.2925,48.25,8.333333333,-10.0825,0,1
533.0,25,30.0,336.0,5892,50.0,102.0225,6.0,4.0,-18.7425,0,0
58.0,10,-55.0,316.0,323,39.99,39.065,14.5,0.0,-9.075,0,1
716.0,12,-61.0,374.0,1740,39.99,41.665,33.25,5.0,-11.675,0,1
1138.25,11,46.75,184.0,3791,44.99,81.975,129.0,19.66666667,7.965,0,1
328.0,23,-81.0,693.0,2382,30.0,36.59,16.0,8.333333333,-4.61,0,1
960.0,6,262.0,43.0,956,74.99,102.2825,69.5,25.66666667,63.1975,3,1
218.5,12,97.5,359.0,586,40.0,30.765,0.0,5.0,0.225,0,1
328.75,13,100.25,366.0,792,43.78,42.525,20.0,8.666666667,6.115,0,1
1065.25,53,-29.25,322.0,23531,84.99,84.805,30.0,12.33333333,-8.825,0,0
679.0,7,35.0,153.0,1736,49.99,45.29,13.25,13.0,15.9,0,0
318.25,8,-154.25,244.0,1305,69.99,87.6825,69.25,5.0,-12.0925,0,1
580.0,16,-18.0,484.0,1731,59.99,77.4875,80.0,5.0,-5.6475,0,0
640.75,13,47.25,382.0,2548,54.91,49.24,0.0,45.0,-4.62,0,0
551.25,9,99.75,12.0,1376,49.99,61.43,43.75,7.0,-9.44,0,0
840.5,19,23.5,551.0,4180,56.99,69.49,0.0,12.33333333,-5.54,0,1
814.5,7,107.5,185.0,609,49.99,40.2375,0.0,7.333333333,-0.2475,0,0
496.75,25,-0.75,262.0,2818,44.99,49.29,22.5,1.666666667,-8.78,0,0
1017.0,6,300.0,187.0,1715,69.99,54.19,0.5,22.33333333,0.6,0,0
15.5,15,-15.5,431.0,1140,19.915,19.915,0.0,0.333333333,-59.905,0,0
0.0,14,0.0,416.0,604,0.0,0.0,0.0,3.333333333,0.0,0,0
146.75,11,-48.75,314.0,694,29.865,36.665,43.25,6.0,-1.275,0,1
181.0,23,-181.0,687.0,2343,34.3475,29.3475,0.0,4.666666667,43.8625,0,1
326.0,35,-43.0,332.0,33181,29.99,35.2675,47.0,4.333333333,-4.2275,0,1
847.75,18,89.25,523.0,2322,85.0,75.0,0.0,7.666666667,0.0,0,0
1707.5,11,-863.5,58.0,9578,104.99,140.6775,127.0,25.0,-44.6975,2,1
62.25,11,-17.25,312.0,533,59.99,49.99,0.0,0.0,0.0,0,1
887.75,9,10.25,245.0,1116,49.91,58.2575,34.0,1.666666667,-14.2675,0,0
484.0,28,-97.0,124.0,5481,43.865,39.775,0.0,3.666666667,-1.535,0,0
73.0,7,38.0,223.0,105,10.0,10.09,0.0,2.333333333,-0.09,0,0
842.75,17,310.25,364.0,4347,30.0,67.075,95.75,42.33333333,6.825,0,1
391.0,13,55.0,381.0,2201,59.99,61.08,33.25,5.666666667,29.41,0,1
408.25,14,81.75,420.0,1512,29.99,85.3775,158.25,12.66666667,28.6125,0,1
399.75,6,73.25,186.0,873,54.99,43.035,7.75,5.333333333,12.805,0,0
1996.25,49,641.75,176.0,16375,75.0,143.9075,252.75,19.33333333,90.7725,3,1
